,index,Suburb,Rooms,Type,Price,Distance,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Propertycount,distance_group,Date_Month,airbnb_price_mean
3385,3394,Ivanhoe,3,h,1850000.0,7.9,3079.0,2.0,2.0,684.0,232.0,2000.0,Banyule,-37.7659,145.0392,5549.0,"(0, 10]",2017-03-01,125.47368421052632
3386,3395,Ivanhoe,2,h,1910000.0,7.9,3079.0,1.0,2.0,760.0,,,Banyule,-37.7784,145.0394,5549.0,"(0, 10]",2017-03-01,125.47368421052632
3387,3396,Ivanhoe,5,h,2600000.0,7.9,3079.0,3.0,1.0,1006.0,411.0,1920.0,Banyule,-37.7765,145.0427,5549.0,"(0, 10]",2016-06-01,125.47368421052632
3388,3397,Ivanhoe,2,u,500000.0,7.9,3079.0,1.0,1.0,71.0,70.0,1960.0,Banyule,-37.7634,145.0406,5549.0,"(0, 10]",2016-11-01,125.47368421052632
3389,3398,Ivanhoe,3,h,950000.0,7.9,3079.0,3.0,2.0,290.0,,,Banyule,-37.7601,145.0363,5549.0,"(0, 10]",2016-11-01,125.47368421052632
3390,3399,Ivanhoe,2,u,450000.0,7.9,3079.0,1.0,1.0,0.0,,,Banyule,-37.759,145.047,5549.0,"(0, 10]",2016-11-01,125.47368421052632
3391,3400,Ivanhoe,3,h,1102000.0,7.9,3079.0,1.0,1.0,597.0,115.0,1950.0,Banyule,-37.7645,145.0314,5549.0,"(0, 10]",2016-05-01,125.47368421052632
3392,3401,Ivanhoe,3,h,1275000.0,7.9,3079.0,2.0,2.0,834.0,169.0,1950.0,Banyule,-37.7587,145.0426,5549.0,"(0, 10]",2016-05-01,125.47368421052632
3393,3402,Ivanhoe,3,h,1065000.0,7.9,3079.0,1.0,1.0,596.0,,,Banyule,-37.7581,145.0371,5549.0,"(0, 10]",2016-05-01,125.47368421052632
3394,3403,Ivanhoe,2,t,785000.0,7.9,3079.0,2.0,1.0,124.0,135.0,2010.0,Banyule,-37.7618,145.0287,5549.0,"(0, 10]",2016-08-01,125.47368421052632
3395,3404,Ivanhoe,3,h,1223500.0,7.9,3079.0,2.0,2.0,721.0,136.0,1980.0,Banyule,-37.758,145.0408,5549.0,"(0, 10]",2016-08-01,125.47368421052632
3396,3405,Ivanhoe,2,u,845000.0,7.9,3079.0,2.0,2.0,147.0,,1980.0,Banyule,-37.7679,145.0467,5549.0,"(0, 10]",2016-08-01,125.47368421052632
3397,3406,Ivanhoe,4,h,1720000.0,7.9,3079.0,2.0,3.0,631.0,233.0,1935.0,Banyule,-37.7771,145.0448,5549.0,"(0, 10]",2016-08-01,125.47368421052632
3398,3407,Ivanhoe,3,h,1225000.0,7.9,3079.0,1.0,1.0,572.0,130.0,1930.0,Banyule,-37.7709,145.0425,5549.0,"(0, 10]",2016-04-01,125.47368421052632
3399,3408,Ivanhoe,2,u,630000.0,7.9,3079.0,1.0,1.0,199.0,,,Banyule,-37.7666,145.0356,5549.0,"(0, 10]",2016-09-01,125.47368421052632
3400,3409,Ivanhoe,4,h,1460000.0,7.9,3079.0,1.0,2.0,605.0,181.0,1940.0,Banyule,-37.7707,145.0467,5549.0,"(0, 10]",2016-09-01,125.47368421052632
3401,3410,Ivanhoe,1,u,421000.0,7.9,3079.0,1.0,1.0,0.0,58.0,1992.0,Banyule,-37.7753,145.0419,5549.0,"(0, 10]",2016-09-01,125.47368421052632
3402,3411,Ivanhoe,4,h,2090000.0,7.9,3079.0,3.0,2.0,608.0,315.0,1980.0,Banyule,-37.7705,145.0396,5549.0,"(0, 10]",2017-02-01,125.47368421052632
3403,3412,Ivanhoe,4,h,1758000.0,7.9,3079.0,2.0,2.0,650.0,,,Banyule,-37.7607,145.0456,5549.0,"(0, 10]",2017-02-01,125.47368421052632
3404,3413,Ivanhoe,3,t,700000.0,7.9,3079.0,2.0,1.0,189.0,110.0,1990.0,Banyule,-37.7661,145.0354,5549.0,"(0, 10]",2016-06-01,125.47368421052632
3405,3414,Ivanhoe,5,h,1420000.0,7.9,3079.0,3.0,1.0,455.0,,2006.0,Banyule,-37.7653,145.0392,5549.0,"(0, 10]",2016-11-01,125.47368421052632
3406,3415,Ivanhoe,3,t,550000.0,7.9,3079.0,1.0,1.0,139.0,,1970.0,Banyule,-37.757,145.0382,5549.0,"(0, 10]",2016-11-01,125.47368421052632
3407,3416,Ivanhoe,4,h,2595000.0,7.9,3079.0,3.0,3.0,719.0,407.0,2007.0,Banyule,-37.7815,145.0403,5549.0,"(0, 10]",2016-05-01,125.47368421052632
3408,3417,Ivanhoe,2,t,710000.0,7.9,3079.0,1.0,1.0,134.0,120.0,2012.0,Banyule,-37.7582,145.034,5549.0,"(0, 10]",2016-08-01,125.47368421052632
3409,3418,Ivanhoe,3,u,650000.0,7.9,3079.0,2.0,2.0,0.0,96.0,2000.0,Banyule,-37.7694,145.0406,5549.0,"(0, 10]",2016-08-01,125.47368421052632
3410,3419,Ivanhoe,1,u,385000.0,7.9,3079.0,1.0,1.0,0.0,,1970.0,Banyule,-37.7638,145.0458,5549.0,"(0, 10]",2016-07-01,125.47368421052632
3411,3420,Kealba,4,h,740000.0,15.0,3021.0,2.0,2.0,558.0,,,Brimbank,-37.7311,144.8257,1202.0,"(10, 20]",2016-03-01,81.65
3412,3421,Kealba,4,h,500000.0,15.0,3021.0,2.0,2.0,579.0,,,Brimbank,-37.7359,144.8251,1202.0,"(10, 20]",2016-06-01,81.65
3413,3422,Kealba,3,h,365000.0,15.0,3021.0,1.0,0.0,543.0,,,Brimbank,-37.7367,144.82399999999996,1202.0,"(10, 20]",2016-07-01,81.65
3414,3423,Kealba,4,h,570000.0,15.0,3021.0,2.0,2.0,558.0,,,Brimbank,-37.7369,144.8252,1202.0,"(10, 20]",2016-10-01,81.65
3415,3424,Kealba,3,h,515000.0,15.0,3021.0,1.0,4.0,597.0,114.0,1975.0,Brimbank,-37.7392,144.8241,1202.0,"(10, 20]",2016-10-01,81.65
3416,3425,Kealba,4,h,1095000.0,15.0,3021.0,3.0,5.0,654.0,414.0,,Brimbank,-37.7392,144.8299,1202.0,"(10, 20]",2016-10-01,81.65
3417,3426,Kealba,3,h,582000.0,15.0,3021.0,2.0,4.0,530.0,186.0,1980.0,Brimbank,-37.7375,144.8282,1202.0,"(10, 20]",2016-07-01,81.65
3418,3427,Kealba,3,h,545000.0,15.0,3021.0,2.0,2.0,570.0,163.0,1980.0,Brimbank,-37.7367,144.8246,1202.0,"(10, 20]",2016-07-01,81.65
3419,3428,Kealba,3,h,461000.0,15.0,3021.0,1.0,0.0,534.0,,,Brimbank,-37.7294,144.8216,1202.0,"(10, 20]",2016-11-01,81.65
3420,3429,Kealba,4,h,751000.0,15.0,3021.0,2.0,2.0,649.0,305.0,2000.0,Brimbank,-37.7382,144.8292,1202.0,"(10, 20]",2016-11-01,81.65
3421,3430,Kealba,4,h,500000.0,15.0,3021.0,1.0,2.0,574.0,100.0,1985.0,Brimbank,-37.7336,144.8226,1202.0,"(10, 20]",2016-08-01,81.65
3422,3431,Kealba,4,h,560000.0,15.0,3021.0,2.0,2.0,612.0,155.0,1980.0,Brimbank,-37.7378,144.8264,1202.0,"(10, 20]",2016-09-01,81.65
3423,3432,Kealba,3,h,320000.0,15.0,3021.0,2.0,1.0,119.0,,,Brimbank,-37.7328,144.8194,1202.0,"(10, 20]",2016-06-01,81.65
3424,3433,Kealba,3,h,450000.0,15.0,3021.0,1.0,2.0,548.0,,,Brimbank,-37.7334,144.8254,1202.0,"(10, 20]",2016-05-01,81.65
3425,3434,Keilor East,3,h,703000.0,12.8,3033.0,2.0,2.0,683.0,200.0,1995.0,Moonee Valley,-37.7402,144.8591,5629.0,"(10, 20]",2016-03-01,83.64285714285714
3426,3435,Keilor East,3,h,650000.0,12.8,3033.0,1.0,1.0,538.0,104.0,1970.0,Moonee Valley,-37.7441,144.8503,5629.0,"(10, 20]",2016-03-01,83.64285714285714
3427,3436,Keilor East,3,t,770000.0,12.8,3033.0,2.0,1.0,331.0,201.0,2010.0,Moonee Valley,-37.7325,144.8621,5629.0,"(10, 20]",2016-03-01,83.64285714285714
3428,3437,Keilor East,3,t,480000.0,12.8,3033.0,2.0,1.0,184.0,,2012.0,Moonee Valley,-37.7424,144.8639,5629.0,"(10, 20]",2016-03-01,83.64285714285714
3429,3438,Keilor East,3,h,590000.0,12.8,3033.0,1.0,2.0,610.0,,1974.0,Moonee Valley,-37.7455,144.8484,5629.0,"(10, 20]",2016-03-01,83.64285714285714
3430,3439,Keilor East,4,h,900000.0,12.8,3033.0,2.0,1.0,289.0,125.0,2011.0,Moonee Valley,-37.7506,144.8689,5629.0,"(10, 20]",2016-03-01,83.64285714285714
3431,3440,Keilor East,3,h,935000.0,12.8,3033.0,1.0,2.0,662.0,,,Moonee Valley,-37.738,144.869,5629.0,"(10, 20]",2017-04-01,83.64285714285714
3432,3441,Keilor East,3,h,700000.0,12.8,3033.0,2.0,2.0,288.0,116.0,1999.0,Moonee Valley,-37.7514,144.8731,5629.0,"(10, 20]",2017-04-01,83.64285714285714
3433,3442,Keilor East,3,h,675000.0,12.8,3033.0,2.0,1.0,549.0,,,Moonee Valley,-37.7496,144.8589,5629.0,"(10, 20]",2017-04-01,83.64285714285714
3434,3443,Keilor East,4,h,816000.0,12.8,3033.0,2.0,1.0,540.0,188.0,1978.0,Moonee Valley,-37.7482,144.877,5629.0,"(10, 20]",2017-04-01,83.64285714285714
3435,3444,Keilor East,4,h,845000.0,12.8,3033.0,1.0,1.0,622.0,126.0,1965.0,Moonee Valley,-37.7425,144.8683,5629.0,"(10, 20]",2016-04-01,83.64285714285714
3436,3445,Keilor East,3,h,725000.0,12.8,3033.0,1.0,1.0,657.0,,1965.0,Moonee Valley,-37.7411,144.8638,5629.0,"(10, 20]",2016-04-01,83.64285714285714
3437,3446,Keilor East,3,h,772000.0,12.8,3033.0,2.0,3.0,672.0,132.0,1980.0,Moonee Valley,-37.7465,144.876,5629.0,"(10, 20]",2016-07-01,83.64285714285714
3438,3447,Keilor East,3,h,650000.0,12.8,3033.0,2.0,2.0,3977.0,113.0,2013.0,Moonee Valley,-37.747,144.8663,5629.0,"(10, 20]",2016-07-01,83.64285714285714
3439,3448,Keilor East,3,h,757000.0,12.8,3033.0,2.0,1.0,532.0,140.0,1960.0,Moonee Valley,-37.7295,144.8644,5629.0,"(10, 20]",2016-07-01,83.64285714285714
3440,3449,Keilor East,3,h,690000.0,12.8,3033.0,2.0,2.0,568.0,148.0,1970.0,Moonee Valley,-37.7469,144.8526,5629.0,"(10, 20]",2016-08-01,83.64285714285714
3441,3450,Keilor East,3,t,785000.0,12.8,3033.0,2.0,2.0,610.0,,,Moonee Valley,-37.7504,144.8645,5629.0,"(10, 20]",2016-08-01,83.64285714285714
3442,3451,Keilor East,3,h,583000.0,12.8,3033.0,1.0,1.0,412.0,133.0,2003.0,Moonee Valley,-37.7459,144.8643,5629.0,"(10, 20]",2016-10-01,83.64285714285714
3443,3452,Keilor East,4,h,920000.0,12.8,3033.0,2.0,2.0,603.0,,1975.0,Moonee Valley,-37.7323,144.8683,5629.0,"(10, 20]",2016-10-01,83.64285714285714
3444,3453,Keilor East,3,h,880000.0,12.8,3033.0,1.0,2.0,584.0,123.0,1980.0,Moonee Valley,-37.7435,144.8798,5629.0,"(10, 20]",2016-10-01,83.64285714285714
3445,3454,Keilor East,3,u,580000.0,12.8,3033.0,2.0,2.0,112.0,138.0,2013.0,Moonee Valley,-37.7434,144.881,5629.0,"(10, 20]",2016-10-01,83.64285714285714
3446,3455,Keilor East,4,t,886000.0,12.8,3033.0,3.0,1.0,322.0,257.0,1950.0,Moonee Valley,-37.7293,144.8659,5629.0,"(10, 20]",2016-10-01,83.64285714285714
3447,3456,Keilor East,4,h,970000.0,12.8,3033.0,2.0,4.0,659.0,,,Moonee Valley,-37.7467,144.8683,5629.0,"(10, 20]",2016-10-01,83.64285714285714
3448,3457,Keilor East,4,h,920000.0,12.8,3033.0,2.0,2.0,745.0,182.0,1992.0,Moonee Valley,-37.7479,144.8805,5629.0,"(10, 20]",2016-10-01,83.64285714285714
3449,3458,Keilor East,3,h,625000.0,12.8,3033.0,1.0,2.0,539.0,,,Moonee Valley,-37.7452,144.8511,5629.0,"(10, 20]",2016-10-01,83.64285714285714
3450,3459,Keilor East,3,h,825000.0,12.8,3033.0,3.0,1.0,318.0,,,Moonee Valley,-37.7338,144.8662,5629.0,"(10, 20]",2016-10-01,83.64285714285714
3451,3460,Keilor East,3,h,695000.0,12.8,3033.0,1.0,1.0,564.0,,,Moonee Valley,-37.7445,144.8511,5629.0,"(10, 20]",2017-11-01,83.64285714285714
3452,3461,Keilor East,3,h,915000.0,12.8,3033.0,1.0,2.0,610.0,,,Moonee Valley,-37.7359,144.868,5629.0,"(10, 20]",2017-11-01,83.64285714285714
3453,3462,Keilor East,3,h,976000.0,12.8,3033.0,3.0,2.0,605.0,212.0,1980.0,Moonee Valley,-37.7459,144.8788,5629.0,"(10, 20]",2016-12-01,83.64285714285714
3454,3463,Keilor East,2,t,520000.0,12.8,3033.0,2.0,2.0,54.0,,,Moonee Valley,-37.7384,144.8768,5629.0,"(10, 20]",2016-12-01,83.64285714285714
3455,3464,Keilor East,4,h,1420000.0,12.8,3033.0,2.0,2.0,613.0,250.0,2011.0,Moonee Valley,-37.7453,144.8721,5629.0,"(10, 20]",2016-12-01,83.64285714285714
3456,3465,Keilor East,3,h,900000.0,12.8,3033.0,1.0,1.0,713.0,127.0,1970.0,Moonee Valley,-37.7301,144.8671,5629.0,"(10, 20]",2016-12-01,83.64285714285714
3457,3466,Keilor East,2,u,470000.0,12.8,3033.0,1.0,1.0,218.0,88.0,,Moonee Valley,-37.7337,144.8617,5629.0,"(10, 20]",2016-08-01,83.64285714285714
3458,3467,Keilor East,5,h,1100000.0,12.8,3033.0,2.0,2.0,781.0,,,Moonee Valley,-37.7497,144.8746,5629.0,"(10, 20]",2016-05-01,83.64285714285714
3459,3468,Keilor East,3,u,470000.0,12.8,3033.0,1.0,1.0,254.0,,,Moonee Valley,-37.74800000000001,144.863,5629.0,"(10, 20]",2016-05-01,83.64285714285714
3460,3469,Keilor East,2,h,380000.0,12.8,3033.0,1.0,1.0,116.0,,,Moonee Valley,-37.74800000000001,144.8696,5629.0,"(10, 20]",2016-05-01,83.64285714285714
3461,3470,Keilor East,3,u,560000.0,12.8,3033.0,1.0,2.0,352.0,102.0,2000.0,Moonee Valley,-37.7459,144.8673,5629.0,"(10, 20]",2016-05-01,83.64285714285714
3462,3471,Keilor East,4,h,1010000.0,12.8,3033.0,2.0,2.0,776.0,268.0,1980.0,Moonee Valley,-37.7502,144.8745,5629.0,"(10, 20]",2016-05-01,83.64285714285714
3463,3472,Keilor East,3,h,740000.0,12.8,3033.0,1.0,2.0,684.0,,,Moonee Valley,-37.7426,144.8599,5629.0,"(10, 20]",2016-10-01,83.64285714285714
3464,3473,Keilor East,3,h,630000.0,12.8,3033.0,2.0,1.0,221.0,,,Moonee Valley,-37.7504,144.8594,5629.0,"(10, 20]",2016-04-01,83.64285714285714
3465,3474,Keilor East,4,h,835000.0,12.8,3033.0,2.0,3.0,708.0,184.0,1990.0,Moonee Valley,-37.7452,144.8652,5629.0,"(10, 20]",2016-04-01,83.64285714285714
3466,3475,Keilor East,3,t,705000.0,12.8,3033.0,2.0,1.0,440.0,156.0,1995.0,Moonee Valley,-37.7517,144.8776,5629.0,"(10, 20]",2016-04-01,83.64285714285714
3467,3476,Keilor East,3,t,680000.0,12.8,3033.0,2.0,2.0,224.0,154.0,1998.0,Moonee Valley,-37.749,144.8599,5629.0,"(10, 20]",2017-03-01,83.64285714285714
3468,3477,Keilor East,4,h,871000.0,12.8,3033.0,2.0,2.0,570.0,,,Moonee Valley,-37.7361,144.8691,5629.0,"(10, 20]",2016-06-01,83.64285714285714
3469,3478,Keilor East,5,h,808000.0,12.8,3033.0,2.0,2.0,561.0,,,Moonee Valley,-37.74800000000001,144.8552,5629.0,"(10, 20]",2016-06-01,83.64285714285714
3470,3479,Keilor East,3,h,891000.0,12.8,3033.0,3.0,1.0,292.0,,,Moonee Valley,-37.7505,144.8657,5629.0,"(10, 20]",2016-06-01,83.64285714285714
3471,3480,Keilor East,3,h,785000.0,12.8,3033.0,1.0,2.0,606.0,141.0,1965.0,Moonee Valley,-37.7311,144.8663,5629.0,"(10, 20]",2016-06-01,83.64285714285714
3472,3481,Keilor East,3,h,695000.0,12.8,3033.0,2.0,2.0,716.0,154.0,1970.0,Moonee Valley,-37.734,144.8593,5629.0,"(10, 20]",2016-11-01,83.64285714285714
3473,3482,Keilor East,4,t,807000.0,12.8,3033.0,2.0,2.0,319.0,,,Moonee Valley,-37.7393,144.8648,5629.0,"(10, 20]",2016-05-01,83.64285714285714
3474,3483,Keilor East,2,u,502000.0,12.8,3033.0,1.0,2.0,0.0,85.0,1990.0,Moonee Valley,-37.7346,144.8646,5629.0,"(10, 20]",2016-05-01,83.64285714285714
3475,3484,Keilor East,4,h,770000.0,12.8,3033.0,2.0,2.0,546.0,174.0,1970.0,Moonee Valley,-37.7428,144.8536,5629.0,"(10, 20]",2016-05-01,83.64285714285714
3476,3485,Keilor East,5,h,700000.0,12.8,3033.0,2.0,2.0,629.0,,,Moonee Valley,-37.7423,144.869,5629.0,"(10, 20]",2016-05-01,83.64285714285714
3477,3486,Keilor East,3,h,570000.0,12.8,3033.0,1.0,2.0,542.0,120.0,1970.0,Moonee Valley,-37.7408,144.8553,5629.0,"(10, 20]",2016-05-01,83.64285714285714
3478,3487,Keilor East,4,h,830000.0,12.8,3033.0,2.0,2.0,686.0,198.0,1995.0,Moonee Valley,-37.7394,144.8628,5629.0,"(10, 20]",2016-08-01,83.64285714285714
3479,3488,Keilor East,3,h,600000.0,12.8,3033.0,1.0,1.0,565.0,125.0,1970.0,Moonee Valley,-37.7498,144.8585,5629.0,"(10, 20]",2016-08-01,83.64285714285714
3480,3489,Keilor East,3,h,825000.0,12.8,3033.0,2.0,1.0,630.0,126.0,2017.0,Moonee Valley,-37.7378,144.8705,5629.0,"(10, 20]",2016-04-01,83.64285714285714
3481,3490,Keilor East,4,h,680000.0,12.8,3033.0,2.0,2.0,545.0,,,Brimbank,-37.742,144.8523,5629.0,"(10, 20]",2016-04-01,83.64285714285714
3482,3491,Keilor East,3,h,720000.0,12.8,3033.0,1.0,2.0,639.0,18.0,,Moonee Valley,-37.7334,144.8638,5629.0,"(10, 20]",2016-09-01,83.64285714285714
3483,3492,Keilor East,4,h,735000.0,12.8,3033.0,2.0,2.0,547.0,184.0,2000.0,Moonee Valley,-37.7381,144.8554,5629.0,"(10, 20]",2016-09-01,83.64285714285714
3484,3493,Keilor East,3,h,875000.0,12.8,3033.0,2.0,2.0,928.0,130.0,1970.0,Moonee Valley,-37.7362,144.8643,5629.0,"(10, 20]",2016-07-01,83.64285714285714
3485,3494,Keilor East,3,h,601200.0,12.8,3033.0,1.0,1.0,554.0,147.0,1960.0,Moonee Valley,-37.7303,144.8636,5629.0,"(10, 20]",2016-06-01,83.64285714285714
3486,3495,Keilor East,3,h,695000.0,12.8,3033.0,1.0,3.0,0.0,,,Brimbank,-37.7483,144.85,5629.0,"(10, 20]",2016-06-01,83.64285714285714
3487,3496,Keilor East,3,h,680000.0,12.8,3033.0,1.0,2.0,558.0,105.0,1980.0,Moonee Valley,-37.7305,144.8646,5629.0,"(10, 20]",2016-06-01,83.64285714285714
3488,3497,Keilor East,3,t,660000.0,12.8,3033.0,2.0,1.0,265.0,,,Moonee Valley,-37.7444,144.8763,5629.0,"(10, 20]",2016-11-01,83.64285714285714
3489,3498,Keilor East,3,h,650000.0,12.8,3033.0,2.0,2.0,176.0,,,Moonee Valley,-37.7432,144.8816,5629.0,"(10, 20]",2016-11-01,83.64285714285714
3490,3499,Keilor East,3,h,900000.0,12.8,3033.0,1.0,2.0,600.0,,,Moonee Valley,-37.7312,144.8685,5629.0,"(10, 20]",2016-11-01,83.64285714285714
3491,3500,Keilor East,3,h,823000.0,12.8,3033.0,1.0,2.0,538.0,,,Moonee Valley,-37.7486,144.8778,5629.0,"(10, 20]",2016-11-01,83.64285714285714
3492,3501,Keilor East,4,h,847000.0,12.8,3033.0,3.0,2.0,579.0,,,Moonee Valley,-37.7368,144.8689,5629.0,"(10, 20]",2016-05-01,83.64285714285714
3493,3502,Keilor East,3,h,705000.0,12.8,3033.0,1.0,2.0,616.0,201.0,1970.0,Moonee Valley,-37.7449,144.8533,5629.0,"(10, 20]",2016-05-01,83.64285714285714
3494,3503,Keilor East,3,t,710000.0,12.8,3033.0,2.0,1.0,320.0,133.0,2013.0,Moonee Valley,-37.7415,144.8668,5629.0,"(10, 20]",2016-08-01,83.64285714285714
3495,3504,Keilor East,4,h,732000.0,12.8,3033.0,2.0,2.0,544.0,233.0,1980.0,Moonee Valley,-37.7479,144.8763,5629.0,"(10, 20]",2016-08-01,83.64285714285714
3496,3505,Keilor East,3,h,715000.0,12.8,3033.0,2.0,4.0,598.0,123.0,1970.0,Moonee Valley,-37.7487,144.8526,5629.0,"(10, 20]",2016-07-01,83.64285714285714
3497,3506,Kensington,3,h,785000.0,4.2,3031.0,1.0,1.0,258.0,64.0,,Melbourne,-37.7906,144.924,5263.0,"(0, 10]",2016-03-01,119.91489361702128
3498,3507,Kensington,3,h,852000.0,4.2,3031.0,1.0,1.0,166.0,138.0,2000.0,Melbourne,-37.7929,144.9197,5263.0,"(0, 10]",2016-03-01,119.91489361702128
3499,3508,Kensington,3,h,1037000.0,4.2,3031.0,1.0,1.0,188.0,106.0,1910.0,Melbourne,-37.7953,144.9275,5263.0,"(0, 10]",2016-03-01,119.91489361702128
3500,3509,Kensington,2,h,775000.0,4.2,3031.0,1.0,0.0,150.0,,,Melbourne,-37.7963,144.935,5263.0,"(0, 10]",2016-03-01,119.91489361702128
3501,3510,Kensington,3,h,1470000.0,4.2,3031.0,1.0,1.0,199.0,121.0,1910.0,Melbourne,-37.7957,144.93200000000004,5263.0,"(0, 10]",2017-04-01,119.91489361702128
3502,3511,Kensington,2,u,630000.0,4.2,3031.0,2.0,1.0,0.0,,,Melbourne,-37.7886,144.9328,5263.0,"(0, 10]",2017-04-01,119.91489361702128
3503,3512,Kensington,3,t,845000.0,4.2,3031.0,2.0,1.0,132.0,105.0,,Moonee Valley,-37.7907,144.9247,5263.0,"(0, 10]",2017-04-01,119.91489361702128
3504,3513,Kensington,2,u,492500.0,4.2,3031.0,1.0,1.0,0.0,81.0,2008.0,Melbourne,-37.7974,144.9261,5263.0,"(0, 10]",2016-04-01,119.91489361702128
3505,3514,Kensington,2,u,420000.0,4.2,3031.0,1.0,1.0,0.0,55.0,1970.0,Melbourne,-37.794000000000004,144.923,5263.0,"(0, 10]",2016-04-01,119.91489361702128
3506,3515,Kensington,2,t,650000.0,4.2,3031.0,1.0,1.0,79.0,,,Melbourne,-37.7914,144.9344,5263.0,"(0, 10]",2016-04-01,119.91489361702128
3507,3516,Kensington,3,h,1050000.0,4.2,3031.0,1.0,1.0,274.0,,1900.0,Melbourne,-37.7984,144.929,5263.0,"(0, 10]",2016-04-01,119.91489361702128
3508,3517,Kensington,3,h,1291000.0,4.2,3031.0,1.0,1.0,416.0,,,Melbourne,-37.7946,144.924,5263.0,"(0, 10]",2016-06-01,119.91489361702128
3509,3518,Kensington,2,u,420000.0,4.2,3031.0,1.0,1.0,0.0,80.0,2002.0,Melbourne,-37.7899,144.9231,5263.0,"(0, 10]",2016-06-01,119.91489361702128
3510,3519,Kensington,3,h,961000.0,4.2,3031.0,1.0,1.0,235.0,,,Melbourne,-37.7925,144.9323,5263.0,"(0, 10]",2016-07-01,119.91489361702128
3511,3520,Kensington,3,h,1271000.0,4.2,3031.0,1.0,1.0,284.0,113.0,1900.0,Melbourne,-37.7938,144.9228,5263.0,"(0, 10]",2016-07-01,119.91489361702128
3512,3521,Kensington,3,h,1010000.0,4.2,3031.0,1.0,0.0,234.0,104.0,1900.0,Melbourne,-37.7923,144.9332,5263.0,"(0, 10]",2016-07-01,119.91489361702128
3513,3522,Kensington,2,t,750000.0,4.2,3031.0,1.0,1.0,325.0,112.0,2002.0,Melbourne,-37.7976,144.9213,5263.0,"(0, 10]",2016-07-01,119.91489361702128
3514,3523,Kensington,4,h,1675000.0,4.2,3031.0,2.0,2.0,279.0,,,Melbourne,-37.797,144.9303,5263.0,"(0, 10]",2016-07-01,119.91489361702128
3515,3524,Kensington,2,h,905000.0,4.2,3031.0,2.0,1.0,138.0,126.0,1999.0,Melbourne,-37.799,144.9276,5263.0,"(0, 10]",2016-08-01,119.91489361702128
3516,3525,Kensington,2,h,960000.0,4.2,3031.0,1.0,1.0,174.0,72.0,1900.0,Melbourne,-37.7959,144.9343,5263.0,"(0, 10]",2016-08-01,119.91489361702128
3517,3526,Kensington,2,h,1031000.0,4.2,3031.0,1.0,1.0,163.0,99.0,1900.0,Melbourne,-37.7929,144.9287,5263.0,"(0, 10]",2016-08-01,119.91489361702128
3518,3527,Kensington,3,t,918000.0,4.2,3031.0,2.0,1.0,788.0,,1998.0,Melbourne,-37.7938,144.9186,5263.0,"(0, 10]",2016-08-01,119.91489361702128
3519,3528,Kensington,3,h,870000.0,4.2,3031.0,1.0,1.0,211.0,95.0,1992.0,Melbourne,-37.7891,144.92600000000004,5263.0,"(0, 10]",2016-08-01,119.91489361702128
3520,3529,Kensington,3,h,1165000.0,4.2,3031.0,1.0,0.0,239.0,135.0,1910.0,Melbourne,-37.7923,144.9324,5263.0,"(0, 10]",2016-10-01,119.91489361702128
3521,3530,Kensington,5,h,1710000.0,4.2,3031.0,2.0,2.0,566.0,270.0,1890.0,Melbourne,-37.7893,144.933,5263.0,"(0, 10]",2016-10-01,119.91489361702128
3522,3531,Kensington,1,u,360000.0,4.2,3031.0,1.0,1.0,4267.0,,,Melbourne,-37.7966,144.9254,5263.0,"(0, 10]",2016-10-01,119.91489361702128
3523,3532,Kensington,3,h,1455000.0,4.2,3031.0,1.0,0.0,275.0,120.0,1900.0,Melbourne,-37.7954,144.9274,5263.0,"(0, 10]",2016-10-01,119.91489361702128
3524,3533,Kensington,1,u,365000.0,4.2,3031.0,1.0,1.0,0.0,47.0,2012.0,Melbourne,-37.7961,144.9261,5263.0,"(0, 10]",2016-10-01,119.91489361702128
3525,3534,Kensington,3,u,551000.0,4.2,3031.0,1.0,1.0,4440.0,,,Melbourne,-37.7898,144.9233,5263.0,"(0, 10]",2016-10-01,119.91489361702128
3526,3535,Kensington,2,u,442000.0,4.2,3031.0,2.0,1.0,3448.0,71.0,2010.0,Melbourne,-37.7976,144.9285,5263.0,"(0, 10]",2016-10-01,119.91489361702128
3527,3536,Kensington,2,h,765000.0,4.2,3031.0,1.0,2.0,158.0,76.0,1965.0,Melbourne,-37.7902,144.9319,5263.0,"(0, 10]",2016-10-01,119.91489361702128
3528,3537,Kensington,2,u,515000.0,4.2,3031.0,1.0,1.0,3957.0,81.0,2010.0,Melbourne,-37.7974,144.9261,5263.0,"(0, 10]",2017-11-01,119.91489361702128
3529,3538,Kensington,3,u,570000.0,4.2,3031.0,1.0,2.0,0.0,,1990.0,Moonee Valley,-37.7897,144.9239,5263.0,"(0, 10]",2017-11-01,119.91489361702128
3530,3539,Kensington,1,u,370000.0,4.2,3031.0,1.0,1.0,0.0,50.0,2012.0,Melbourne,-37.7961,144.9261,5263.0,"(0, 10]",2016-12-01,119.91489361702128
3531,3540,Kensington,2,h,1005000.0,4.2,3031.0,1.0,0.0,274.0,,,Melbourne,-37.7931,144.9247,5263.0,"(0, 10]",2016-12-01,119.91489361702128
